484.8949,450.3070
433.3905,414.0637
439.1710,484.7799
452.2741,429.6851
459.7250,446.0957
496.5346,453.4702
418.8826,444.2898
417.8732,464.4742
461.8336,437.3705
480.8747,464.1779
498.9723,407.0958
496.9657,448.0275
485.0335,457.6326
451.4556,425.0715
459.6816,425.1831
448.8710,483.0991
434.4813,492.2804
442.6277,441.8183
436.6145,393.3138
433.4333,468.9880
460.1281,437.6437
442.7902,438.7554
503.9306,469.2253
432.6969,472.6617
494.3368,434.4519
392.4369,449.2046
456.8238,489.2143
468.9835,518.1208
474.6951,452.1995
444.6916,426.0511
424.5962,404.5546
469.5060,447.0247
464.1971,447.8151
420.4282,465.1214
486.0364,437.7577
448.9595,457.0264
408.0430,466.8891
429.7082,504.0282
443.7563,435.2100
467.1267,484.0670
445.4464,467.6495
465.8941,493.2471
421.0523,470.5815
423.0476,464.7576
429.6923,468.3503
439.7186,425.9317
467.5178,439.2212
463.2004,434.9384
458.7922,428.5695
447.8397,480.1060
446.1625,421.3338
448.9503,503.1240
457.0684,473.1260
495.6937,466.1673
493.5343,478.7781
407.5389,437.3806
460.8419,496.1411
450.8623,488.3536
435.3168,481.3248
435.7516,430.4001
467.7196,483.2611
428.9384,440.1701
434.2644,464.6812
469.2817,489.8746
449.0062,503.8367
432.7309,453.6603
406.5596,384.0358
449.8919,415.2491
455.8754,420.6488
452.9123,479.0593
474.4055,413.0741
455.6030,427.3385
458.1137,448.4929
425.7452,434.9473
431.9808,441.2492
442.2123,404.9057
456.0877,404.5277
432.8646,467.1775
439.7194,438.8568
476.0882,490.6691
449.3730,453.5198
488.3299,432.2529
417.5683,481.5946
411.3012,411.1476
453.6089,465.4332
438.2368,406.0946
401.7755,455.5390
375.8507,426.0931
442.6384,427.3879
453.9891,428.9964
473.5740,462.7637
406.5575,407.7761
460.2527,506.2851
412.8915,410.3863
460.2818,463.7026
435.4391,452.4562
446.5638,487.1345
423.4843,454.6118
493.9695,443.2267
441.9038,420.6371
457.3490,434.7917
449.5073,485.6518
458.8836,457.8317
465.0275,420.6733
471.6502,416.1284
484.2847,472.5580
471.2326,433.1260
476.9880,459.2190
424.2493,471.0093
462.8885,456.2306
413.3362,471.3900
452.9895,434.8957
513.9910,391.4374
497.3872,434.3142
407.7746,426.6655
398.6060,490.6162
506.5856,455.2373
458.3007,474.8155
455.9425,445.6692
465.6582,458.9095
426.8152,442.8954
478.9013,462.3834
405.6443,428.4047
448.8133,470.4450
453.4055,469.8639
469.7563,510.3061
448.1196,478.6543
523.3726,453.8766
456.2659,391.2099
430.4807,435.3862
352.7620,419.2684
474.6145,465.2182
482.4915,481.6141
468.9722,479.1766
455.1954,461.5595
422.4173,496.4980
436.4980,468.6855
446.6302,443.3709
436.6349,493.6015
429.5993,456.9676
408.6204,428.0721
452.9800,472.5416
433.6685,453.3277
459.3272,494.2607
450.3901,493.6060
425.2351,440.3584
369.0934,448.3712
436.4308,377.2836
467.6057,515.7137
386.2831,434.2273
480.9553,405.4332
442.0603,531.6051
426.5024,440.3382
445.1614,462.1215
497.5805,412.8655
491.4648,469.4613
426.2858,464.1441
457.5148,460.3934
429.0082,456.4194
493.2382,406.9241
459.7225,438.4475
433.6524,461.9741
451.9284,417.6677
495.0707,452.2228
464.4303,456.7165
427.2260,454.5118
441.9333,416.8042
423.3146,425.5257
435.9158,466.2768
474.7625,474.4053
475.0177,463.7754
488.0073,428.7699
420.7238,481.6093
468.4250,472.7252
452.1470,435.6703
425.1301,433.1946
467.0930,463.4313
456.7228,450.3778
475.2193,430.4213
452.6114,441.0298
452.9303,426.8097
439.9265,500.0706
441.9178,471.5263
412.1735,477.5359
443.3711,450.8066
414.5022,388.8230
401.8066,456.1039
465.5804,495.9822
487.3826,387.7983
409.2043,472.3876
471.3484,416.2607
449.4446,441.3402
452.9099,467.8547
430.8784,485.6705
500.6142,476.4492
485.3832,435.9247
416.3183,461.4723
525.8080,434.0739
428.6146,453.1929
393.8762,439.4546
421.5180,528.9715
487.6727,423.1618
457.6809,479.4807
442.5847,429.5405
404.2342,429.2428
440.5419,472.7691
479.5297,443.5803
443.4696,482.9633
425.0293,464.1425
477.4621,459.8625
430.1464,475.5730
453.8431,429.5685
468.7236,468.8504
447.3079,493.2035
428.4467,443.5966
478.6201,469.5417
426.2244,446.5579
388.8563,419.7574
420.2839,433.0111
497.7956,434.6635
464.9014,445.8521
425.3334,457.3106
455.8956,471.2701
452.5977,445.3297
442.4230,412.5665
442.8316,422.7731
419.8758,426.9661
469.1578,400.1544
448.5161,470.2446
414.2609,469.6966
480.1888,432.6932
514.3183,469.0176
478.5127,432.6929
422.7593,407.6309
459.8078,443.4270
462.4030,506.3039
495.1019,476.3209
484.7433,473.7499
399.9178,466.3008
446.7891,418.9427
419.8195,413.5743
447.8950,400.1712
480.9300,477.9384
471.3288,463.3279
458.4298,431.3190
505.4687,483.7970
447.1411,458.3706
463.3146,473.2390
457.3140,433.0776
508.9418,451.0579
431.2554,450.7827
448.6324,457.3002
399.2261,495.8865
442.7629,460.5617
448.7953,407.0767
443.0720,470.8862
433.2323,461.3164
469.4307,495.6909
442.3507,495.1198
457.4815,497.3236
481.1262,434.6995
469.3645,514.8976
542.3664,483.5872
451.7463,415.7109
398.2525,433.1314
476.1337,440.2193
387.5421,500.8937
434.5840,418.2236
472.1540,455.1410
452.7528,390.3729
474.6763,413.3747
404.5443,491.0062
431.3058,433.3357
430.4449,451.4220
502.9636,462.1495
449.7608,494.3983
450.7353,464.9399
394.7738,411.6127
454.9936,464.7735
474.9101,424.3175
402.4829,472.8124
370.4709,482.7452
403.4801,452.0569
434.0923,426.2138
411.5871,502.6438
451.3672,430.4520
423.7315,408.5160
465.4514,565.5819
436.6046,475.6920
475.7298,445.2018
450.1534,442.9624
472.4188,468.3111
410.1544,455.9058
526.8025,447.1182
450.5530,460.4275
398.8985,448.3336
497.3764,473.0230
455.4560,457.4466
456.6640,435.6375
436.1808,481.7137
470.4586,440.6920
469.3613,491.0589
477.7208,444.4529
419.9514,441.5670
449.0174,433.6973
455.3310,409.9397
403.3011,468.1803
403.9766,488.3303
443.2961,471.4200
460.8491,430.6464
486.1953,425.4919
450.1573,451.4094
518.9669,439.1148
422.1921,448.2142
448.9586,414.9397
459.2341,398.6949
506.4607,490.3626
428.8697,407.7462
448.9252,496.9393
474.3859,468.8889
511.8224,502.6602
452.8836,436.1317
484.7579,425.3795
436.6712,461.3190
458.3991,416.2353
474.8822,383.6659
470.7043,437.9634
453.2818,471.7730
389.2457,455.5936
461.5220,449.0192
461.4059,468.3176
435.8689,456.9615
456.3305,447.0986
499.3490,442.5289
457.7265,447.7666
432.3191,475.4881
465.1496,475.9727
427.3095,407.3324
472.7097,422.3350
460.3085,397.1088
458.1474,411.6975
440.7667,456.5745
447.6869,460.2346
452.0258,407.2576
415.4702,461.2709
409.5544,472.2979
514.5955,426.9796
464.3694,460.0099
513.6647,480.9740
442.9754,442.9759
505.3991,417.8975
452.4685,481.9644
446.5306,440.9669
420.3119,446.2264
420.9907,448.5687
468.6543,402.8933
459.9694,427.5454
412.4538,493.3129
456.2515,388.7480
457.2589,392.6016
484.4782,428.9047
477.7853,507.2825
519.4398,393.9820
447.5355,483.5189
474.6618,506.9038
419.6369,400.3543
467.7930,440.7136
449.4295,419.9241
527.2008,451.7766
401.1737,451.4425
417.9714,445.7286
499.9642,480.4311
443.4098,460.7134
409.6665,422.4404
410.8659,470.0902
453.4268,454.5091
457.7965,473.4547
430.1213,467.1180
419.6151,459.4274
447.7670,468.6202
413.9911,439.9650
461.0602,438.1998
445.2598,437.1936
468.2369,455.5983
439.0916,448.2916
396.6384,494.8813
492.6151,432.8776
431.6545,407.8002
734.1677,415.8889
638.4583,518.0928
737.9389,486.4534
669.3631,450.3661
662.8456,425.2557
704.9241,519.7251
653.4925,431.4218
606.1780,512.9875
610.2928,551.1460
631.0838,545.5382
698.7515,581.3744
594.3842,496.4285
650.7801,587.2120
591.1095,527.7262
621.2495,488.8605
777.9820,382.8747
666.6014,549.6310
654.1881,476.8812
596.6291,451.0514
663.6476,578.4286
622.3617,563.4273
655.9791,469.7915
655.5056,380.7459
699.5250,548.8106
648.8590,439.8482
637.5127,470.4199
648.7459,507.0396
665.0296,520.7869
589.2301,518.8548
674.7759,466.1765
676.6292,546.4780
547.2119,581.2323
652.7343,460.9040
570.3088,511.8117
617.3370,506.6554
636.8197,521.4268
719.4867,547.4998
609.1985,513.9352
680.9029,731.1639
600.4702,480.7168
623.5973,507.8444
664.6980,469.5834
595.5186,415.2618
682.8258,487.8684
647.8504,593.8786
691.4086,475.9268
613.9617,482.4984
671.6982,461.2928
694.8376,536.6222
699.3527,426.7494
590.5678,466.0221
718.5694,545.1160
777.3294,561.9479
645.3739,520.4691
680.2992,551.9453
661.9436,463.9870
708.5072,491.1766
664.5177,385.2032
671.4672,533.6471
594.8345,592.9961
647.9173,429.8793
558.8378,470.9460
736.4764,413.8483
737.0686,557.5562
688.8613,591.3818
711.8600,555.8768
580.9404,522.5419
747.9447,414.1915
640.8929,535.2990
655.8198,535.7094
621.5033,460.8002
634.1206,663.2101
671.6837,592.2822
528.4914,511.1873
678.3943,495.6303
626.4735,412.1891
685.2114,631.4273
654.5483,459.3703
690.9172,481.3840
669.4450,476.8951
665.5930,546.9094
636.9391,565.9266
618.2144,530.7960
663.4455,500.7555
667.7672,515.6633
719.7898,500.6140
655.8247,558.1187
779.1909,453.9591
698.7717,537.7777
643.4744,524.1027
698.8110,426.1481
643.1276,574.2690
643.0611,481.9338
604.4520,509.0236
738.6736,468.9038
606.8933,487.1932
720.7664,471.8495
621.8315,532.5536
694.3080,510.2821
662.5318,382.4198
656.8110,539.7278
697.4619,445.4368
728.3287,501.2602
701.4596,490.4037
636.5922,542.8400
609.3847,536.7006
603.6305,485.7909
623.2091,551.3839
586.2618,528.4155
670.6171,394.2176
534.8737,498.4092
653.8568,435.3353
680.9021,530.8272
648.8892,482.6805
546.5049,466.2627
613.8976,611.1367
755.9273,524.2989
563.1149,415.5522
578.5218,539.3932
570.7860,609.8875
781.3882,451.5021
602.4488,493.1158
788.8795,387.9641
607.0818,540.7759
600.6668,514.6212
669.4500,492.1914
601.4904,469.8946
707.2401,539.0835
574.3470,555.0717
702.3392,511.0005
596.0951,529.5152
668.6545,588.5214
603.0048,480.6763
699.3236,613.8076
649.1902,436.5373
575.7830,420.7726
455.5240,438.5367
599.6469,481.4473
589.6390,427.1487
591.5191,547.2251
599.6167,464.0364
684.2534,568.1339
671.4209,458.4254
614.6381,550.9761
629.4371,451.8634
687.5400,448.5705
761.9465,528.4300
669.8758,558.5327
719.5157,450.7591
660.3909,523.1190
649.2652,446.1647
492.8153,549.3142
567.3398,443.7305
681.3165,517.8191
556.9602,504.1138
745.1610,425.7311
655.8606,453.6194
600.2603,466.3891
607.8768,480.3403
691.1756,403.2370
651.4706,529.8799
653.6138,647.7945
670.5054,612.5703
763.1712,510.4747
654.0517,414.5151
650.3068,485.9248
577.9822,479.9299
522.5663,468.4547
778.6366,538.0351
600.9068,625.5432
726.6599,464.5057
655.2228,482.0596
553.5510,511.0780
707.0254,465.3858
585.7465,528.9483
645.6794,560.2120
583.6199,428.2276
621.6841,565.3370
744.7528,546.0461
621.7377,513.9230
565.0778,474.7613
679.8028,491.7041
620.8782,504.9124
667.5843,457.1389
635.2767,454.7758
666.8595,462.6380
707.8026,524.7669
687.4472,537.7007
640.3229,524.2431
561.2887,456.8093
681.1608,591.9643
635.9508,485.9518
714.9831,563.2281
634.8459,425.1330
599.1924,409.1092
622.1949,472.0562
665.4530,495.5332
703.9760,518.4380
726.0147,457.5398
596.9686,509.2235
591.1293,722.2228
587.9180,719.6412
553.4263,616.6834
598.0909,635.7227
619.8768,784.5920
574.5120,674.3849
566.9649,683.9568
618.2195,753.6550
611.7752,631.4844
586.5037,658.5445
551.3878,708.4549
536.6954,720.6634
534.4783,736.1104
603.2015,637.1366
531.9677,627.3749
559.8298,711.9052
574.1789,729.8408
605.3393,753.2755
662.8553,741.3563
618.8990,603.0328
680.6107,687.5823
681.2842,671.4951
645.2400,632.8536
640.6157,709.4253
549.4317,785.2464
613.3079,594.7696
637.7443,611.3006
612.5103,771.8929
702.6176,726.0608
645.2133,804.3236
570.8632,728.2297
455.9140,745.2046
650.3471,718.0813
505.1295,669.0742
631.3990,762.4561
599.2577,641.8259
562.5986,712.7740
494.4676,698.5417
605.4808,672.3088
573.6454,689.7888
628.3269,728.2582
570.0590,706.1007
615.2180,745.4951
614.2936,743.0003
511.5884,710.1549
605.0468,590.6837
703.7402,709.6018
628.7068,716.3342
587.1216,687.1225
644.7434,632.3025
598.0296,786.0554
555.5329,672.4034
634.4117,652.8563
717.9169,734.8655
595.7594,718.7634
619.8900,664.5184
600.2812,687.0977
727.3062,597.3004
514.7135,703.7710
526.9498,710.8274
562.7693,733.6422
539.1516,634.2086
656.7050,751.2204
616.2866,714.3580
635.6229,783.7666
574.6649,758.1417
546.3925,743.2897
686.8567,742.2089
524.2282,648.4196
557.4946,686.9750
611.4875,592.2181
663.7228,654.8625
581.1507,655.8748
652.4701,735.8265
652.9857,722.7030
550.0587,622.3233
574.0437,759.8923
644.6889,774.5932
604.7876,683.5546
628.3276,911.9002
563.6017,746.8838
626.0281,695.9944
560.6583,737.3779
603.5354,640.7240
561.3871,681.9786
609.5250,721.1925
616.1190,660.7107
553.8430,682.9933
603.3127,835.4783
551.0767,655.1304
522.1546,676.8645
659.5678,757.9591
617.8246,678.8205
613.7771,719.0547
541.5733,726.0476
587.7095,739.2700
593.6393,683.4393
556.9211,682.2866
632.2771,820.4751
545.5205,668.8536
643.5068,649.9837
566.9061,801.8753
582.6602,741.7433
600.7151,779.9444
578.4341,619.5067
575.4417,747.1019
596.0394,755.1943
573.3050,704.5031
488.6172,710.2550
627.3193,692.3955
603.7141,621.6388
544.2943,717.2836
518.6813,660.4086
677.1537,622.8982
602.5065,664.1620
619.6783,730.8431
585.4439,849.6093
614.1653,695.9055
589.4201,716.5851
541.1009,726.5360
441.1293,672.2228
437.9180,669.6412
403.4263,566.6834
448.0909,585.7227
469.8768,734.5920
424.5120,624.3849
416.9649,633.9568
468.2195,703.6550
461.7752,581.4844
436.5037,608.5445
401.3878,658.4549
386.6954,670.6634
384.4783,686.1104
453.2015,587.1366
381.9677,577.3749
409.8298,661.9052
424.1789,679.8408
455.3393,703.2755
512.8553,691.3563
468.8990,553.0328
530.6107,637.5823
531.2842,621.4951
495.2400,582.8536
490.6157,659.4253
399.4317,735.2464
463.3079,544.7696
487.7443,561.3006
462.5103,721.8929
552.6176,676.0608
495.2133,754.3236
420.8632,678.2297
305.9140,695.2046
500.3471,668.0813
355.1295,619.0742
481.3990,712.4561
449.2577,591.8259
412.5986,662.7740
344.4676,648.5417
455.4808,622.3088
423.6454,639.7888
478.3269,678.2582
420.0590,656.1007
465.2180,695.4951
464.2936,693.0003
361.5884,660.1549
455.0468,540.6837
553.7402,659.6018
478.7068,666.3342
437.1216,637.1225
494.7434,582.3025
448.0296,736.0554
405.5329,622.4034
484.4117,602.8563
567.9169,684.8655
445.7594,668.7634
469.8900,614.5184
450.2812,637.0977
577.3062,547.3004
364.7135,653.7710
376.9498,660.8274
412.7693,683.6422
389.1516,584.2086
506.7050,701.2204
466.2866,664.3580
485.6229,733.7666
424.6649,708.1417
396.3925,693.2897
536.8567,692.2089
374.2282,598.4196
407.4946,636.9750
461.4875,542.2181
513.7228,604.8625
431.1507,605.8748
502.4701,685.8265
502.9857,672.7030
400.0587,572.3233
424.0437,709.8923
494.6889,724.5932
454.7876,633.5546
478.3276,861.9002
413.6017,696.8838
476.0281,645.9944
410.6583,687.3779
453.5354,590.7240
411.3871,631.9786
459.5250,671.1925
466.1190,610.7107
403.8430,632.9933
453.3127,785.4783
401.0767,605.1304
372.1546,626.8645
509.5678,707.9591
467.8246,628.8205
463.7771,669.0547
391.5733,676.0476
437.7095,689.2700
443.6393,633.4393
406.9211,632.2866
482.2771,770.4751
395.5205,618.8536
493.5068,599.9837
416.9061,751.8753
432.6602,691.7433
450.7151,729.9444
428.4341,569.5067
425.4417,697.1019
446.0394,705.1943
423.3050,654.5031
338.6172,660.2550
477.3193,642.3955
453.7141,571.6388
394.2943,667.2836
368.6813,610.4086
527.1537,572.8982
452.5065,614.1620
469.6783,680.8431
435.4439,799.6093
464.1653,645.9055
439.4201,666.5851
391.1009,676.5360
